USPS,NAME,INTPTLAT,INTPTLONG      , DENSITY 
Missouri,Holt County,40.095724,-95.219072,9.52 
Missouri,Howard County,39.143365,-92.695926,21.86 
Missouri,Howell County,36.774369,-91.887368,43.22 
Missouri,Iron County,37.594364,-90.984682,18.49 
Missouri,Jackson County,39.005336,-94.343165,1158.45 
Missouri,Jasper County,37.205197,-94.337259,188.93 
Missouri,Jefferson County,38.25763,-90.543681,341.75 
Missouri,Johnson County,38.741528,-93.811863,64.70 
Missouri,Knox County,40.136856,-92.146835,7.83 
Missouri,Laclede County,37.659698,-92.594843,46.71 
Missouri,Lafayette County,39.068705,-93.802639,51.87 
Missouri,Lawrence County,37.10659,-93.830551,62.70 
Missouri,Lewis County,40.084559,-91.728803,19.51 
Missouri,Lincoln County,39.062255,-90.962916,92.07 
Missouri,Linn County,39.86444,-93.108019,19.55 
Missouri,Livingston County,39.778587,-93.548201,28.45 
Missouri,McDonald County,36.630218,-94.343956,42.78 
Missouri,Macon County,39.829795,-92.56434,18.91 
Missouri,Madison County,37.474481,-90.343413,24.65 
Missouri,Maries County,38.162615,-91.923601,16.64 
Missouri,Marion County,39.807538,-91.635379,65.44 
Missouri,Mercer County,40.421413,-93.567631,8.02 
Missouri,Miller County,38.21668,-92.429876,42.75 
Missouri,Mississippi County,36.826264,-89.295929,32.40 
Missouri,Moniteau County,38.633037,-92.583642,38.84 
Missouri,Monroe County,39.49827,-92.006458,13.38 
Missouri,Montgomery County,38.935184,-91.465427,21.56 
Missouri,Morgan County,38.420806,-92.874835,34.06 
Missouri,New Madrid County,36.594261,-89.655948,25.63 
Missouri,Newton County,36.908371,-94.335034,93.26 
Missouri,Nodaway County,40.361136,-94.883146,25.43 
Missouri,Oregon County,36.68531,-91.401827,13.35 
Missouri,Osage County,38.464253,-91.859504,22.61 
Missouri,Ozark County,36.64959,-92.458549,12.10 
Missouri,Pemiscot County,36.209916,-89.785942,33.03 
Missouri,Perry County,37.71113,-89.802125,40.37 
Missouri,Pettis County,38.727367,-93.285207,62.36 
Missouri,Phelps County,37.866326,-91.790349,66.59 
Missouri,Pike County,39.339959,-91.171607,27.60 
Missouri,Platte County,39.378696,-94.761472,245.33 
Missouri,Polk County,37.616761,-93.400817,50.67 
Missouri,Pulaski County,37.824835,-92.207022,95.07 
Missouri,Putnam County,40.478606,-93.014531,9.20 
Missouri,Ralls County,39.553455,-91.524787,21.74 
Missouri,Randolph County,39.439249,-92.492959,51.30 
Missouri,Ray County,39.308401,-93.995746,40.23 
Missouri,Reynolds County,37.366464,-90.972282,7.74 
Missouri,Ripley County,36.65017,-90.874834,21.29 
Missouri,St. Charles County,38.781102,-90.674915,712.18 
Missouri,St. Clair County,38.04223,-93.77656,13.92 
Missouri,Ste. Genevieve County,37.885845,-90.161531,35.84 
Missouri,St. Francois County,37.810707,-90.473868,147.58 
Missouri,St. Louis County,38.640688,-90.446073,1964.66 
Missouri,Saline County,39.13584,-93.204164,30.30 
Missouri,Schuyler County,40.469361,-92.519016,14.97 
Missouri,Scotland County,40.447686,-92.142824,11.38 
Missouri,Scott County,37.047793,-89.568098,91.57 
Missouri,Shannon County,37.152498,-91.391328,8.16 
Missouri,Shelby County,39.797531,-92.088719,12.08 
Missouri,Stoddard County,36.851557,-89.947481,35.48 
Missouri,Stone County,36.751004,-93.473701,68.44 
Missouri,Sullivan County,40.209587,-93.109783,9.60 
Missouri,Taney County,36.649827,-93.042819,88.32 
Missouri,Texas County,37.314257,-91.964478,21.72 
Missouri,Vernon County,37.850196,-94.341597,24.84 
Missouri,Warren County,38.761902,-91.159306,80.99 
Missouri,Washington County,37.942611,-90.897018,32.83 
Missouri,Wayne County,37.111074,-90.453931,17.28 
Missouri,Webster County,37.280804,-92.87608,66.00 
Missouri,Worth County,40.480499,-94.419198,7.65 
Missouri,Wright County,37.267633,-92.479989,26.96 
Missouri,St. Louis city,38.635699,-90.244582,4905.05 
Montana,Beaverhead County,45.133863,-112.892869,1.70 
Montana,Big Horn County,45.407869,-107.518163,2.67 
Montana,Blaine County,48.428282,-108.967648,1.61 
Montana,Broadwater County,46.329849,-111.497873,5.10 
Montana,Carbon County,45.224468,-109.028554,5.23 
Montana,Carter County,45.516825,-104.515324,0.37 
Montana,Cascade County,47.316575,-111.350262,30.26 
Montana,Chouteau County,47.886834,-110.4362,1.45 
Montana,Custer County,46.261414,-105.550352,3.06 
Montana,Daniels County,48.794429,-105.541739,1.23 
Montana,Dawson County,47.26613,-104.898271,3.66 
Montana,Deer Lodge County,46.094672,-113.141624,12.39 
Montana,Fallon County,46.318184,-104.405718,1.80 
Montana,Fergus County,47.225221,-109.232138,2.56 
Montana,Flathead County,48.314678,-114.054295,20.07 
Montana,Gallatin County,45.518054,-111.163921,42.95 
Montana,Garfield County,47.267184,-106.995991,0.27 
Montana,Glacier County,48.705671,-112.990502,4.59 
Montana,Golden Valley County,46.380624,-109.174586,0.70 
Montana,Granite County,46.395955,-113.427356,1.96 
Montana,Hill County,48.631959,-110.106321,5.64 
Montana,Jefferson County,46.124232,-112.059428,7.30 
Montana,Judith Basin County,47.032558,-110.30532,1.04 
Montana,Lake County,47.642901,-114.083687,20.30 
Montana,Lewis and Clark County,47.132013,-112.373367,19.86 
Montana,Liberty County,48.559654,-111.036924,1.70 
Montana,Lincoln County,48.552385,-115.463185,5.48 
Montana,McCone County,47.629628,-105.757222,0.63 
Montana,Madison County,45.32529,-111.913791,2.44 
Montana,Meagher County,46.5857,-110.92174,0.78 
Montana,Mineral County,47.151942,-115.065627,3.54 
Montana,Missoula County,47.027263,-113.892691,45.81 
Montana,Musselshell County,46.505281,-108.439763,2.49 
Montana,Park County,45.421429,-110.53276,5.97 
Montana,Petroleum County,47.141917,-108.226575,0.31 
Montana,Phillips County,48.250143,-107.928897,0.79 
Montana,Pondera County,48.228604,-112.220761,3.68 
Montana,Powder River County,45.408926,-105.555344,0.52 
Montana,Powell County,46.844225,-112.9311,3.00 
Montana,Prairie County,46.812384,-105.503994,0.63 
Montana,Ravalli County,46.077744,-114.105795,18.06 
Montana,Richland County,47.785633,-104.563408,5.24 
Montana,Roosevelt County,48.282747,-104.99517,4.70 
Montana,Rosebud County,46.173233,-106.666746,1.81 
Montana,Sanders County,47.756497,-115.180306,4.29 
Montana,Sheridan County,48.705523,-104.533913,2.04 
Montana,Silver Bow County,45.896232,-112.660071,48.74 
Montana,Stillwater County,45.658545,-109.381576,5.31 
Montana,Sweet Grass County,45.811292,-109.944796,2.00 
Montana,Teton County,47.819035,-112.281725,2.71 
Montana,Toole County,48.645125,-111.733472,2.53 
Montana,Treasure County,46.229441,-107.285772,0.69 
Montana,Valley County,48.34985,-106.670424,1.51 
Montana,Wheatland County,46.497047,-109.857147,1.57 
Montana,Wibaux County,46.962966,-104.274518,1.16 
Montana,Yellowstone County,45.936987,-108.276656,60.81 
Nebraska,Adams County,40.520632,-98.500044,55.94 
Nebraska,Antelope County,42.183225,-98.058037,7.39 
Nebraska,Arthur County,41.57193,-101.695917,0.65 
Nebraska,Banner County,41.53975,-103.726263,0.98 
Nebraska,Blaine County,41.931945,-99.996407,0.67 
Nebraska,Boone County,41.703934,-98.070476,7.63 
Nebraska,Box Butte County,42.21038,-103.081779,10.02 
Nebraska,Boyd County,42.894448,-98.773022,3.62 
Nebraska,Brown County,42.359562,-99.92392,2.43 
Nebraska,Buffalo County,40.855226,-99.074983,51.24 
Nebraska,Burt County,41.854179,-96.337746,13.20 
Nebraska,Butler County,41.226072,-97.132039,13.78 
Nebraska,Cass County,40.909878,-96.140609,46.93 
Nebraska,Cedar County,42.60456,-97.25687,11.41 
Nebraska,Chase County,40.53039,-101.694192,4.45 
Nebraska,Cherry County,42.571323,-101.047653,0.97 
Nebraska,Cheyenne County,41.214236,-103.011929,7.78 
Nebraska,Clay County,40.523669,-98.050858,10.86 
Nebraska,Colfax County,41.57496,-97.088945,26.43 
Nebraska,Cuming County,41.915865,-96.788517,15.67 
Nebraska,Custer County,41.393893,-99.726866,4.21 
Nebraska,Dakota County,42.391645,-96.561356,75.99 
Nebraska,Dawes County,42.711214,-103.134872,6.24 
Nebraska,Dawson County,40.867378,-99.815154,23.40 
Nebraska,Deuel County,41.111903,-102.332609,4.15 
Nebraska,Dixon County,42.48528,-96.855862,11.99 
Nebraska,Dodge County,41.577008,-96.645853,69.54 
Nebraska,Douglas County,41.297091,-96.154066,1736.71 
Nebraska,Dundy County,40.180165,-101.681133,1.92 
Nebraska,Fillmore County,40.52504,-97.596705,9.61 
Nebraska,Franklin County,40.183203,-98.96208,5.25 
Nebraska,Frontier County,40.530947,-100.406683,2.68 
Nebraska,Furnas County,40.191865,-99.909663,6.56 
Nebraska,Gage County,40.255234,-96.683453,25.24 
Nebraska,Garden County,41.633364,-102.302985,1.11 
Nebraska,Garfield County,41.906868,-98.951231,3.49 
Nebraska,Gosper County,40.509095,-99.823206,4.36 
Nebraska,Grant County,41.913957,-101.755965,0.85 
Nebraska,Greeley County,41.567571,-98.530565,4.13 
Nebraska,Hall County,40.866027,-98.502664,112.75 
Nebraska,Hamilton County,40.872817,-98.022329,17.12 
Nebraska,Harlan County,40.178766,-99.403418,6.14 
Nebraska,Hayes County,40.537234,-101.047963,1.28 
Nebraska,Hitchcock County,40.176896,-101.044217,3.95 
Nebraska,Holt County,42.459287,-98.784766,4.22 
Nebraska,Hooker County,41.920317,-101.117324,0.95 
Nebraska,Howard County,41.216851,-98.513342,11.36 
Nebraska,Jefferson County,40.175736,-97.143103,12.45 
Nebraska,Johnson County,40.39501,-96.265367,13.65 
Nebraska,Kearney County,40.50912,-98.947602,12.68 
Nebraska,Keith County,41.194245,-101.644449,7.56 
Nebraska,Keya Paha County,42.87548,-99.718351,1.05 
Nebraska,Kimball County,41.199274,-103.703153,3.80 
Nebraska,Knox County,42.634404,-97.891349,7.60 
Nebraska,Lancaster County,40.783547,-96.688658,378.81 
Nebraska,Lincoln County,41.050322,-100.744481,13.72 
Nebraska,Logan County,41.542155,-100.443665,1.31 
Nebraska,Loup County,41.903183,-99.509852,1.10 
Nebraska,McPherson County,41.648414,-101.120851,0.57 
Nebraska,Madison County,41.909929,-97.606856,61.81 
Nebraska,Merrick County,41.16979,-98.031057,15.92 
Nebraska,Morrill County,41.732204,-102.990594,3.29 
Nebraska,Nance County,41.402385,-97.991408,8.00 
Nebraska,Nemaha County,40.387389,-95.852721,17.08 
Nebraska,Nuckolls County,40.176492,-98.046842,7.29 
Nebraska,Otoe County,40.637992,-96.131027,25.96 
Nebraska,Pawnee County,40.13785,-96.245225,6.11 
Nebraska,Perkins County,40.857646,-101.627468,3.32 
Nebraska,Phelps County,40.516365,-99.406557,16.67 
Nebraska,Pierce County,42.271413,-97.610992,12.46 
Nebraska,Platte County,41.576866,-97.513467,49.49 
Nebraska,Polk County,41.187925,-97.570663,12.04 
Nebraska,Red Willow County,40.16942,-100.468576,14.96 
Nebraska,Richardson County,40.123743,-95.718603,14.38 
Nebraska,Rock County,42.394749,-99.420851,1.35 
Nebraska,Saline County,40.516802,-97.131755,25.00 
Nebraska,Sarpy County,41.115064,-96.109125,774.55 
Nebraska,Saunders County,41.223388,-96.642097,28.43 
Nebraska,Scotts Bluff County,41.850331,-103.701549,48.67 
Nebraska,Seward County,40.871944,-97.140383,30.31 
Nebraska,Sheridan County,42.512289,-102.36828,2.13 
Nebraska,Sherman County,41.218743,-98.972849,5.37 
Nebraska,Sioux County,42.470668,-103.73217,0.57 
Nebraska,Stanton County,41.905045,-97.177109,13.96 
Nebraska,Thayer County,40.173845,-97.596263,8.78 
Nebraska,Thomas County,41.85573,-100.524703,1.01 
Nebraska,Thurston County,42.154061,-96.533943,18.56 
Nebraska,Valley County,41.564094,-98.983484,7.38 
Nebraska,Washington County,41.533973,-96.224577,53.00 
Nebraska,Wayne County,42.210746,-97.126243,21.23 
Nebraska,Webster County,40.180646,-98.49859,6.15 
Nebraska,Wheeler County,41.922575,-98.520853,1.40 
Nebraska,York County,40.873056,-97.596742,24.06 
Nevada,Churchill County,39.53771,-118.264166,4.94 
Nevada,Clark County,36.214257,-115.013812,282.79 
Nevada,Douglas County,38.905129,-119.609019,68.29 
Nevada,Elko County,41.141133,-115.351424,3.05 
Nevada,Esmeralda County,37.778966,-117.632382,0.23 
Nevada,Eureka County,39.977788,-116.272208,0.48 
Nevada,Humboldt County,41.407914,-118.127591,1.74 
Nevada,Lander County,39.90021,-117.04724,1.01 
Nevada,Lincoln County,37.634605,-114.863037,0.49 
Nevada,Lyon County,39.022213,-119.197425,27.89 
Nevada,Mineral County,38.516647,-118.416279,1.20 
Nevada,Nye County,37.965864,-116.459011,2.49 
Nevada,Pershing County,40.439639,-118.409477,1.10 
Nevada,Storey County,39.438385,-119.524646,15.26 
Nevada,Washoe County,40.73132,-119.663269,73.74 
Nevada,White Pine County,39.418234,-114.900605,1.07 
Nevada,Carson City,39.15306,-119.747368,383.06 
New Hampshire,Belknap County,43.519109,-71.425366,151.86 
New Hampshire,Carroll County,43.867774,-71.20156,52.35 
New Hampshire,Cheshire County,42.92546,-72.248183,108.24 
New Hampshire,Coos County,44.652548,-71.289431,17.60 
New Hampshire,Grafton County,43.926439,-71.842424,52.55 
New Hampshire,Hillsborough County,42.911532,-71.723055,473.74 
New Hampshire,Merrimack County,43.299579,-71.680041,162.01 
New Hampshire,Rockingham County,42.988664,-71.09908,444.61 
New Hampshire,Strafford County,43.293272,-71.035589,354.02 
New Hampshire,Sullivan County,43.361188,-72.222084,80.26 
New Jersey,Atlantic County,39.469355,-74.633759,477.80 
New Jersey,Bergen County,40.959698,-74.074727,4023.76 
New Jersey,Burlington County,39.875786,-74.663006,557.22 
New Jersey,Camden County,39.802407,-74.961249,2290.84 
New Jersey,Cape May County,39.085841,-74.846354,368.06 
New Jersey,Cumberland County,39.328434,-75.121628,312.34 
New Jersey,Essex County,40.7874,-74.246292,6342.83 
New Jersey,Gloucester County,39.722875,-75.145679,905.05 
New Jersey,Hudson County,40.731375,-74.078601,14636.52 
New Jersey,Hunterdon County,40.565283,-74.911969,291.50 
New Jersey,Mercer County,40.282503,-74.703724,1647.71 
New Jersey,Middlesex County,40.439621,-74.40743,2683.15 
New Jersey,Monmouth County,40.287048,-74.152446,1327.17 
New Jersey,Morris County,40.858896,-74.547292,1072.17 
New Jersey,Ocean County,39.865669,-74.258864,957.52 
New Jersey,Passaic County,41.03789,-74.29828,2705.82 
New Jersey,Salem County,39.573828,-75.357356,188.65 
New Jersey,Somerset County,40.565527,-74.619938,1097.04 
New Jersey,Sussex County,41.137461,-74.691914,271.42 
New Jersey,Union County,40.659871,-74.308696,5430.25 
New Jersey,Warren County,40.853491,-75.009498,296.68 
New Mexico,Bernalillo County,35.053628,-106.66908,584.45 
New Mexico,Catron County,33.901621,-108.391928,0.52 
New Mexico,Chaves County,33.361604,-104.469837,10.66 
New Mexico,Cibola County,34.928272,-107.99268,5.89 
New Mexico,Colfax County,36.612964,-104.64011,3.22 
New Mexico,Curry County,34.572984,-103.346055,35.17 
New Mexico,De Baca County,34.359273,-104.368696,0.77 
New Mexico,Dona Ana County,32.349919,-106.834968,57.12 
New Mexico,Eddy County,32.457835,-104.306434,13.86 
New Mexico,Grant County,32.732087,-108.381504,6.90 
New Mexico,Guadalupe County,34.869782,-104.784968,1.43 
New Mexico,Harding County,35.858516,-103.847925,0.31 
New Mexico,Hidalgo County,31.898052,-108.751929,1.23 
New Mexico,Lea County,32.795687,-103.413271,15.85 
New Mexico,Lincoln County,33.740841,-105.449805,4.05 
New Mexico,Los Alamos County,35.870047,-106.307968,174.90 
New Mexico,Luna County,32.184523,-107.747191,8.08 
New Mexico,McKinley County,35.583878,-108.253266,13.26 
New Mexico,Mora County,35.982841,-104.921898,2.34 
New Mexico,Otero County,32.615599,-105.751308,10.10 
New Mexico,Quay County,35.107018,-103.548071,2.87 
New Mexico,Rio Arriba County,36.509669,-106.693983,6.66 
New Mexico,Roosevelt County,34.021207,-103.483004,7.66 
New Mexico,Sandoval County,35.685091,-106.883119,39.13 
New Mexico,San Juan County,36.511624,-108.324578,22.66 
New Mexico,San Miguel County,35.476859,-104.803519,5.84 
New Mexico,Santa Fe County,35.51453,-105.963972,78.55 
New Mexico,Sierra County,33.119468,-107.188161,2.62 
New Mexico,Socorro County,33.991658,-106.939136,2.52 
New Mexico,Taos County,36.576529,-105.637986,14.91 
New Mexico,Torrance County,34.554978,-105.890557,4.66 
New Mexico,Union County,36.488085,-103.475723,1.08 
New Mexico,Valencia County,34.71684,-106.806582,71.67 
New York,Albany County,42.58824,-73.97401,587.41 
New York,Allegany County,42.247853,-78.026153,45.11 
New York,Bronx County,40.848711,-73.852939,34057.84 
New York,Broome County,42.161977,-75.830283,271.54 
New York,Cattaraugus County,42.239099,-78.662332,58.73 
New York,Cayuga County,43.008546,-76.574587,111.55 
New York,Chautauqua County,42.304216,-79.407595,120.67 
New York,Chemung County,42.15528,-76.747179,206.83 
New York,Chenango County,42.478024,-75.602241,53.20 
New York,Clinton County,44.752712,-73.705643,77.76 
New York,Columbia County,42.247729,-73.626806,94.41 
New York,Cortland County,42.594039,-76.07624,95.88 
New York,Delaware County,42.193986,-74.966728,30.87 
New York,Dutchess County,41.75477,-73.740041,369.15 
New York,Erie County,42.752759,-78.778192,882.03 
New York,Essex County,44.109601,-73.778431,20.79 
New York,Franklin County,44.594376,-74.31067,30.87 
New York,Fulton County,43.115609,-74.423678,108.16 
New York,Genesee County,43.00091,-78.192778,116.67 
New York,Greene County,42.279821,-74.142025,73.38 
New York,Hamilton County,43.657879,-74.502456,2.58 
New York,Herkimer County,43.407489,-75.011683,43.81 
New York,Jefferson County,43.996389,-76.052968,88.09 
New York,Kings County,40.635045,-73.95064,37232.67 
New York,Lewis County,43.782681,-75.44414,20.75 
New York,Livingston County,42.727485,-77.769779,100.08 
New York,Madison County,42.910026,-75.663575,108.11 
New York,Monroe County,43.464484,-77.664658,1130.32 
New York,Montgomery County,42.900891,-74.435357,122.68 
New York,Nassau County,40.729612,-73.589414,4772.31 
New York,New York County,40.776642,-73.970187,71875.60 
New York,Niagara County,43.456731,-78.792142,402.86 
New York,Oneida County,43.242727,-75.434282,189.37 
New York,Onondaga County,43.006516,-76.196134,593.29 
New York,Ontario County,42.856357,-77.303497,170.58 
New York,Orange County,41.40241,-74.306252,470.20 
New York,Orleans County,43.502287,-78.229726,103.80 
New York,Oswego County,43.461443,-76.209262,123.89 
New York,Otsego County,42.629776,-75.028841,59.65 
New York,Putnam County,41.427907,-73.743861,429.35 
New York,Queens County,40.658566,-73.838017,20949.68 
New York,Rensselaer County,42.710421,-73.513845,244.37 
New York,Richmond County,40.561263,-74.1399,8278.49 
New York,Rockland County,41.154628,-74.024662,1877.85 
New York,St. Lawrence County,44.488112,-75.074311,40.32 
New York,Saratoga County,43.106135,-73.855387,284.15 
New York,Schenectady County,42.817552,-74.043559,759.36 
New York,Schoharie County,42.591294,-74.438172,50.01 
New York,Schuyler County,42.419776,-76.938603,54.55 
New York,Seneca County,42.782294,-76.827088,105.96 
New York,Steuben County,42.266725,-77.385525,68.89 
New York,Suffolk County,40.943554,-72.692218,1624.34 
New York,Sullivan County,41.719993,-74.771577,77.98 
New York,Tioga County,42.178057,-76.297456,93.63 
New York,Tompkins County,42.453006,-76.473483,216.57 
New York,Ulster County,41.947212,-74.265458,158.86 
New York,Warren County,43.555105,-73.838139,74.10 
New York,Washington County,43.312377,-73.439428,73.63 
New York,Wayne County,43.458758,-77.063164,149.15 
New York,Westchester County,41.152686,-73.745753,2247.18 
New York,Wyoming County,42.701363,-78.228567,67.63 
New York,Yates County,42.638237,-77.104324,73.46 
North Carolina,Alamance County,36.043954,-79.400573,393.05 
North Carolina,Alexander County,35.920951,-81.177467,143.67 
North Carolina,Alleghany County,36.489356,-81.132299,47.61 
North Carolina,Anson County,34.974972,-80.109763,46.81 
North Carolina,Ashe County,36.443469,-81.499334,63.78 
North Carolina,Avery County,36.07209,-81.920285,70.77 
North Carolina,Beaufort County,35.482313,-76.842014,56.58 
North Carolina,Bertie County,36.059043,-76.962364,27.21 
North Carolina,Bladen County,34.591938,-78.539489,37.94 
North Carolina,Brunswick County,34.038754,-78.227765,161.03 
North Carolina,Buncombe County,35.609371,-82.530423,394.67 
North Carolina,Burke County,35.746182,-81.70618,178.54 
North Carolina,Cabarrus County,35.388346,-80.552728,585.01 
North Carolina,Caldwell County,35.966395,-81.512541,173.83 
North Carolina,Camden County,36.342344,-76.162488,44.56 
North Carolina,Carteret County,34.858343,-76.53586,136.97 
North Carolina,Caswell County,36.394298,-79.339609,53.36 
North Carolina,Catawba County,35.661883,-81.214906,395.28 
North Carolina,Chatham County,35.704994,-79.251454,107.29 
North Carolina,Cherokee County,35.13715,-84.061449,62.31 
North Carolina,Chowan County,36.128979,-76.602752,81.25 
North Carolina,Clay County,35.052997,-83.752264,51.81 
North Carolina,Cleveland County,35.33463,-81.557114,210.34 
North Carolina,Columbus County,34.261602,-78.639308,59.33 
North Carolina,Craven County,35.116829,-77.08132,145.65 
North Carolina,Cumberland County,35.050192,-78.828719,509.27 
North Carolina,Currituck County,36.372174,-75.941224,103.36 
North Carolina,Dare County,35.606269,-75.767536,95.25 
North Carolina,Davidson County,35.795131,-80.207107,301.19 
North Carolina,Davie County,35.929355,-80.542552,162.06 
North Carolina,Duplin County,34.934403,-77.933543,72.24 
North Carolina,Durham County,36.033828,-78.878125,1105.58 
North Carolina,Edgecombe County,35.917077,-77.602742,102.89 
North Carolina,Forsyth County,36.132466,-80.256961,929.60 
North Carolina,Franklin County,36.088241,-78.28309,137.37 
North Carolina,Gaston County,35.293344,-81.177256,626.41 
North Carolina,Gates County,36.442135,-76.702355,33.98 
North Carolina,Graham County,35.348364,-83.830915,29.06 
North Carolina,Granville County,36.299884,-78.657634,113.00 
North Carolina,Greene County,35.481959,-77.681688,78.77 
North Carolina,Guilford County,36.079065,-79.788665,826.20 
North Carolina,Halifax County,36.251438,-77.644842,69.88 
North Carolina,Harnett County,35.368635,-78.87161,225.56 
North Carolina,Haywood County,35.558882,-82.981307,111.95 
North Carolina,Henderson County,35.336415,-82.479741,313.05 
North Carolina,Hertford County,36.363517,-76.981616,66.99 
North Carolina,Hoke County,35.017233,-79.241964,140.38 
North Carolina,Hyde County,35.408157,-76.153687,8.54 
North Carolina,Iredell County,35.806249,-80.87452,310.70 
North Carolina,Jackson County,35.281052,-83.119962,88.22 
North Carolina,Johnston County,35.513419,-78.367348,256.16 
North Carolina,Jones County,35.032268,-77.356195,20.44 
North Carolina,Lee County,35.476336,-79.172117,240.93 
North Carolina,Lenoir County,35.240068,-77.63551,140.26 
North Carolina,Lincoln County,35.488491,-81.226892,283.16 
North Carolina,McDowell County,35.682271,-82.048044,103.43 
North Carolina,Macon County,35.152959,-83.421901,68.44 
North Carolina,Madison County,35.864207,-82.71263,48.40 
North Carolina,Martin County,35.847301,-77.119602,49.67 
North Carolina,Mecklenburg County,35.246862,-80.833832,2089.27 
North Carolina,Mitchell County,36.013102,-82.163554,67.80 
North Carolina,Montgomery County,35.334415,-79.906602,55.48 
North Carolina,Moore County,35.308272,-79.492725,141.44 
North Carolina,Nash County,35.965945,-77.987555,173.96 
North Carolina,New Hanover County,34.183442,-77.864209,1208.19 
North Carolina,Northampton County,36.421774,-77.398352,36.66 
North Carolina,Onslow County,34.763109,-77.499469,259.40 
North Carolina,Orange County,36.062526,-79.120034,367.31 
North Carolina,Pamlico County,35.147575,-76.665268,37.65 
North Carolina,Pasquotank County,36.265199,-76.260691,174.71 
North Carolina,Pender County,34.512556,-77.888106,71.34 
North Carolina,Perquimans County,36.180897,-76.403244,54.30 
North Carolina,Person County,36.38635,-78.965623,100.70 
North Carolina,Pitt County,35.59249,-77.372739,275.79 
North Carolina,Polk County,35.277901,-82.167621,86.71 
North Carolina,Randolph County,35.709915,-79.806215,183.24 
North Carolina,Richmond County,35.004636,-79.755695,94.76 
North Carolina,Robeson County,34.63921,-79.100881,139.17 
North Carolina,Rockingham County,36.381806,-79.782754,160.33 
North Carolina,Rowan County,35.641355,-80.521721,276.18 
North Carolina,Rutherford County,35.402747,-81.919582,118.18 
North Carolina,Sampson County,34.989298,-78.371174,67.28 
North Carolina,Scotland County,34.840023,-79.477337,109.07 
North Carolina,Stanly County,35.310449,-80.254374,157.10 
North Carolina,Stokes County,36.393505,-80.266214,101.26 
North Carolina,Surry County,36.415416,-80.686463,134.80 
North Carolina,Swain County,35.568849,-83.465614,26.99 
North Carolina,Transylvania County,35.210103,-82.816666,90.43 
North Carolina,Tyrrell County,35.87042,-76.165345,10.57 
North Carolina,Union County,34.99182,-80.530426,372.85 
North Carolina,Vance County,36.365481,-78.405434,176.63 
North Carolina,Wake County,35.789846,-78.650624,1308.42 
North Carolina,Warren County,36.398105,-78.099899,46.13 
North Carolina,Washington County,35.844713,-76.572291,34.22 
North Carolina,Watauga County,36.235368,-81.709888,179.06 
North Carolina,Wayne County,35.35419,-78.00867,222.50 
North Carolina,Wilkes County,36.208883,-81.166095,90.86 
North Carolina,Wilson County,35.700357,-77.921598,221.62 
North Carolina,Yadkin County,36.158765,-80.665164,112.09 
North Carolina,Yancey County,35.889326,-82.303954,57.27 
North Dakota,Adams County,46.096815,-102.533198,2.32 
North Dakota,Barnes County,46.94255,-98.070195,7.07 
North Dakota,Benson County,48.071743,-99.351152,5.01 
North Dakota,Billings County,47.007044,-103.364016,0.80 
North Dakota,Bottineau County,48.794412,-100.831257,3.84 
North Dakota,Bowman County,46.110144,-103.505943,2.65 
North Dakota,Burke County,48.786453,-102.520087,1.90 
North Dakota,Burleigh County,46.978829,-100.469533,58.35 
North Dakota,Cass County,46.927003,-97.252375,102.85 
North Dakota,Cavalier County,48.768439,-98.46379,2.57 
North Dakota,Dickey County,46.107756,-98.496518,4.33 
North Dakota,Divide County,48.814754,-103.509326,1.81 
North Dakota,Dunn County,47.354557,-102.612322,2.16 
North Dakota,Eddy County,47.723436,-98.900474,3.67 
North Dakota,Emmons County,46.284255,-100.237842,2.18 
North Dakota,Foster County,47.471431,-98.872876,5.07 
North Dakota,Golden Valley County,46.938924,-103.844612,0.02 
North Dakota,Grand Forks County,47.926003,-97.450851,49.27 
North Dakota,Grant County,46.357827,-101.639049,1.43 
North Dakota,Griggs County,47.456334,-98.232286,3.15 
North Dakota,Hettinger County,46.435704,-102.454238,2.22 
North Dakota,Kidder County,46.938273,-99.731198,1.81 
North Dakota,LaMoure County,46.464195,-98.526057,3.54 
North Dakota,Logan County,46.469278,-99.504585,1.92 
North Dakota,McHenry County,48.233842,-100.633267,3.10 
North Dakota,McIntosh County,46.108682,-99.416487,2.65 
North Dakota,McKenzie County,47.742475,-103.403215,4.94 
North Dakota,McLean County,47.530459,-101.353087,4.52 
North Dakota,Mercer County,47.307147,-101.833328,7.93 
North Dakota,Morton County,46.710819,-101.298265,16.15 
North Dakota,Mountrail County,48.210073,-102.364895,5.60 
North Dakota,Nelson County,47.918667,-98.204428,2.92 
North Dakota,Oliver County,47.118079,-101.33142,2.70 
North Dakota,Pembina County,48.766896,-97.545405,6.21 
North Dakota,Pierce County,48.238883,-99.966497,4.01 
North Dakota,Ramsey County,48.266163,-98.739031,9.69 
